ax,ay,az,gx,gy,gz
-2.942, 1.509, 1.067, -137.878, 463.135, -37.415
-3.048, 1.498, 0.346, -168.030, 475.708, -64.392
-2.952, 1.706, -0.402, -208.191, 478.821, -91.492
-2.891, 1.892, -1.257, -227.234, 468.994, -123.352
-2.662, 2.471, -1.933, -245.361, 443.359, -159.119
-2.423, 2.554, -2.322, -294.189, 401.794, -214.233
-2.272, 2.189, -2.624, -328.796, 350.647, -277.771
-2.192, 1.419, -2.960, -312.134, 292.236, -333.618
-2.041, 0.707, -2.916, -258.667, 228.455, -366.699
-1.939, 0.126, -2.747, -230.591, 167.419, -382.874
-1.729, -0.196, -2.703, -217.468, 113.403, -385.193
-1.592, -0.591, -2.833, -197.815, 65.186, -384.155
-1.475, -0.910, -3.081, -200.256, 18.127, -379.028
-1.421, -1.068, -3.335, -227.844, -32.104, -368.286
-1.347, -1.455, -3.509, -244.446, -90.454, -356.445
-1.456, -2.005, -3.676, -216.309, -154.236, -340.454
-1.624, -2.518, -3.651, -177.856, -218.079, -315.796
-1.803, -3.250, -3.266, -142.883, -282.898, -285.278
-1.964, -4.000, -2.558, -125.610, -345.398, -250.305
-2.077, -4.000, -1.438, -135.742, -399.414, -200.317
-2.193, -4.000, -0.085, -142.944, -440.979, -130.188
-2.230, -4.000, 1.005, -132.080, -461.914, -41.199
-2.497, -4.000, 1.978, -106.995, -463.989, 59.570
-2.580, -4.000, 2.588, -57.007, -452.515, 152.710
-2.775, -4.000, 3.041, -21.240, -432.861, 237.549
-3.002, -4.000, 3.228, 22.583, -411.499, 306.274
-3.145, -3.686, 3.982, 94.055, -395.081, 364.441
-3.326, -3.109, 4.000, 147.766, -371.033, 412.354
-3.410, -2.605, 4.000, 165.771, -330.322, 447.327
-3.426, -2.101, 4.000, 152.222, -273.132, 475.769
-3.473, -1.530, 4.000, 149.414, -216.064, 503.479
-3.503, -0.722, 4.000, 157.349, -159.790, 526.489
-3.543, 0.319, 4.000, 167.847, -100.708, 541.809
-3.411, 1.346, 4.000, 197.754, -42.480, 542.419
-3.255, 2.239, 4.000, 214.478, 13.550, 528.564
-2.974, 3.429, 4.000, 206.665, 70.496, 507.874
-2.555, 4.000, 4.000, 174.011, 122.803, 481.812
-2.021, 4.000, 3.793, 100.586, 168.945, 426.025
-1.618, 4.000, 3.115, 11.902, 207.092, 338.196
-1.329, 4.000, 2.214, -65.918, 238.342, 229.431
-1.095, 4.000, 1.036, -113.525, 262.451, 116.394
-0.995, 4.000, -0.196, -121.643, 270.508, -3.784
-0.954, 4.000, -0.994, -110.291, 256.287, -114.746
-1.000, 4.000, -1.336, -89.722, 226.807, -202.087
-1.138, 3.016, -1.432, -64.636, 192.932, -259.338
-1.244, 1.987, -1.576, -47.791, 162.048, -294.678
-1.221, 1.066, -1.984, -54.993, 133.545, -317.017
-1.001, 0.163, -2.578, -59.509, 102.234, -327.698
-0.854, -0.268, -3.545, -64.392, 63.965, -319.641
-0.808, -0.454, -4.000, -50.476, 9.277, -306.396
-0.894, -0.492, -4.000, -38.818, -61.646, -290.771
-1.147, -0.213, -4.000, -45.166, -143.738, -275.024
-1.552, 0.176, -3.526, -69.824, -227.844, -265.686
-1.905, 0.494, -2.270, -97.656, -295.898, -265.381
-2.243, 0.564, -1.090, -103.577, -346.619, -272.095
-2.504, 0.444, 0.378, -68.420, -384.094, -281.372
-2.605, 0.119, 1.857, -44.495, -401.123, -291.504
-2.473, -0.203, 3.080, -38.147, -394.104, -298.035
-2.365, -0.544, 4.000, -69.519, -366.638, -300.659
-2.104, -0.753, 4.000, -110.596, -322.205, -294.312
-1.752, -0.995, 4.000, -123.352, -260.437, -282.288
-1.422, -1.265, 4.000, -116.150, -183.044, -268.311
-1.138, -1.467, 4.000, -101.013, -102.295, -249.695
-0.996, -1.417, 3.947, -93.872, -39.001, -226.624
-0.900, -1.267, 3.002, -95.154, -0.916, -205.200
-0.814, -1.250, 2.287, -88.562, 19.531, -188.843
-0.720, -1.321, 1.809, -67.932, 28.503, -174.072
-0.604, -1.445, 1.465, -44.189, 31.433, -157.471
-0.469, -1.421, 1.147, -30.334, 31.494, -137.085
-0.380, -1.241, 0.835, -28.381, 29.297, -115.417
-0.268, -1.008, 0.536, -32.776, 22.888, -97.656
-0.230, -0.892, 0.372, -30.884, 11.841, -85.144
-0.191, -0.838, 0.339, -27.710, -2.686, -75.378
-0.170, -0.900, 0.476, -25.024, -18.127, -66.467
-0.140, -0.970, 0.744, -23.376, -32.288, -55.542
-0.114, -0.918, 1.091, -21.545, -41.931, -41.870
-0.100, -0.810, 1.373, -18.372, -45.715, -27.893
-0.084, -0.621, 1.523, -15.015, -44.128, -15.198
-0.078, -0.411, 1.558, -10.803, -39.856, -5.310
-0.078, -0.163, 1.517, -6.531, -34.851, 0.854
-0.082, 0.059, 1.487, -5.676, -30.823, 3.906
-0.101, 0.163, 1.474, -6.836, -27.649, 2.197
-0.105, 0.195, 1.476, -9.521, -24.597, -1.099
-0.101, 0.168, 1.490, -10.986, -21.301, -4.150
-0.111, 0.090, 1.502, -11.230, -17.517, -7.324
-0.116, -0.077, 1.504, -10.681, -13.367, -9.583
-0.138, -0.292, 1.479, -9.033, -9.399, -9.033
-0.140, -0.295, 1.368, -5.127, -5.066, -3.235
-0.109, -0.006, 1.217, -1.465, -1.404, 6.409
-0.119, 0.224, 1.157, -0.793, -0.732, 9.033
-0.117, 0.250, 1.164, 2.136, -1.404, 5.249
-0.115, 0.122, 1.190, 6.165, -1.648, 0.305
