ax,ay,az,dx,dy,dz,x,y,z
-0.583, -6.356, 7.914, -0.116, -0.130, -0.081, -0.160, 0.019, 0.016
-0.303, -4.458, 6.922, -0.123, -0.057, -0.003, -0.160, 0.019, 0.016
-0.044, -2.113, 5.043, -0.118, 0.011, 0.051, -0.160, 0.019, 0.017
0.109, -0.691, 2.020, -0.136, 0.065, 0.072, -0.160, 0.019, 0.017
0.392, 0.488, -1.306, 0.249, 0.473, 0.092, -0.160, 0.019, 0.017
0.641, 1.098, -3.882, 0.244, 0.420, 0.084, -0.160, 0.019, 0.016
0.659, 1.682, -5.149, 0.292, 0.432, 0.096, -0.160, 0.019, 0.016
0.699, 2.145, -5.144, 0.270, 0.332, 0.087, -0.160, 0.019, 0.016
0.680, 2.161, -3.831, 0.297, 0.309, 0.094, -0.160, 0.019, 0.015
0.625, 2.128, -1.374, 0.247, 0.212, 0.084, -0.160, 0.019, 0.015
0.413, 2.265, 0.884, -0.069, -0.109, 0.104, -0.160, 0.019, 0.015
0.322, 2.509, 2.001, -0.013, -0.128, 0.116, -0.160, 0.020, 0.015
0.277, 2.655, 2.324, 0.015, -0.098, 0.111, -0.160, 0.020, 0.016
0.146, 2.861, 2.414, 0.054, -0.098, 0.134, -0.160, 0.020, 0.016
-0.040, 3.641, 1.868, 0.065, -0.079, 0.134, -0.160, 0.020, 0.016
0.019, 5.133, 1.384, 0.014, -0.073, 0.163, -0.160, 0.021, 0.016
0.001, 5.896, 1.446, -0.033, -0.062, 0.128, -0.160, 0.021, 0.016
-0.014, 6.585, 1.852, -0.083, -0.064, 0.113, -0.160, 0.022, 0.016
-0.074, 6.878, 2.132, -0.107, -0.048, 0.065, -0.160, 0.022, 0.016
-0.180, 6.151, 1.876, -0.130, -0.044, 0.022, -0.160, 0.023, 0.017
-0.232, 4.991, 1.181, -0.129, -0.036, -0.014, -0.160, 0.023, 0.017

-11.318, 8.487, 10.564, -0.140, -0.741, 0.411, -0.001, 0.001, 0.001
-12.127, 9.519, 16.193, -0.167, -0.755, 0.355, -0.002, 0.001, 0.002
-12.745, 9.940, 23.401, -0.140, -0.640, 0.265, -0.003, 0.002, 0.003
-13.741, 10.487, 29.619, -0.125, -0.552, 0.210, -0.003, 0.003, 0.005
-14.654, 11.518, 29.671, -0.169, -0.457, 0.178, -0.005, 0.004, 0.008
-15.498, 12.574, 29.671, -0.183, -0.236, 0.109, -0.006, 0.005, 0.010
-16.284, 14.076, 29.671, -0.158, 0.020, 0.026, -0.007, 0.005, 0.012
-17.566, 15.310, 29.671, -0.115, 0.283, -0.060, -0.008, 0.006, 0.014
-18.226, 16.511, 29.671, -0.081, 0.636, -0.198, -0.009, 0.008, 0.016
-19.803, 18.272, 29.671, -0.042, 0.938, -0.339, -0.011, 0.009, 0.019
-21.494, 19.627, 29.671, -0.002, 1.112, -0.451, -0.012, 0.010, 0.020
-23.590, 21.039, 29.671, 0.016, 1.391, -0.631, -0.014, 0.012, 0.022
-25.879, 20.190, 29.671, -0.015, 1.870, -0.948, -0.016, 0.013, 0.025
-28.221, 18.388, 25.196, -0.102, 2.140, -1.208, -0.018, 0.015, 0.027
-30.247, 15.314, 19.932, -0.144, 2.089, -1.294, -0.020, 0.016, 0.028
-31.686, 10.937, 15.516, -0.199, 2.521, -1.685, -0.023, 0.017, 0.030
-33.036, 5.514, 11.639, -0.216, 2.382, -1.657, -0.025, 0.017, 0.030
-34.175, 1.095, 8.695, -0.263, 2.822, -1.960, -0.027, 0.017, 0.031
-34.821, -3.691, 5.666, -0.212, 2.645, -1.767, -0.030, 0.017, 0.031
-35.307, -6.069, 2.191, -0.035, 3.323, -1.932, -0.033, 0.017, 0.032
-35.783, -5.361, -2.325, -0.218, 1.979, -1.592, -0.035, 0.016, 0.032
-35.069, -2.323, -7.518, -0.154, 2.561, -1.665, -0.038, 0.016, 0.031
-33.840, 0.485, -11.503, 0.565, 2.325, -1.437, -0.040, 0.016, 0.030
-32.477, 0.811, -14.696, 0.593, 2.610, -1.648, -0.043, 0.016, 0.029
-30.948, -0.051, -17.770, -0.203, 2.575, -1.704, -0.045, 0.016, 0.028
-29.369, -1.416, -20.434, -0.120, 2.228, -1.548, -0.047, 0.016, 0.027
-27.849, -2.446, -23.858, -0.028, 2.148, -1.562, -0.049, 0.016, 0.025
-26.164, -4.034, -25.816, 0.052, 2.293, -1.770, -0.051, 0.016, 0.023
-25.167, -7.244, -27.444, 0.326, 2.153, -1.786, -0.053, 0.015, 0.021
-24.384, -12.562, -30.679, 0.620, 1.797, -1.551, -0.055, 0.014, 0.019
-21.718, -15.423, -35.685, 0.764, 1.662, -1.447, -0.056, 0.013, 0.017
-19.262, -19.065, -39.608, 1.082, 1.651, -1.481, -0.058, 0.012, 0.014
-16.617, -23.476, -43.420, 1.443, 1.402, -1.265, -0.059, 0.010, 0.010
-13.492, -27.351, -46.810, 1.344, 0.994, -0.896, -0.060, 0.008, 0.007
-10.920, -31.224, -47.378, 1.311, 0.776, -0.734, -0.061, 0.006, 0.003
-9.292, -35.672, -47.472, 0.970, 0.365, -0.388, -0.061, 0.004, 0.000
-8.472, -39.265, -44.354, 0.919, 0.032, -0.110, -0.062, 0.001, -0.003
-8.668, -39.265, -39.402, 0.728, -0.290, 0.268, -0.063, -0.002, -0.006
-9.735, -39.265, -34.466, 0.801, -0.627, 0.777, -0.063, -0.005, -0.009
-11.922, -39.201, -31.460, 0.753, -0.780, 1.137, -0.064, -0.008, -0.011
-13.856, -33.954, -30.149, 0.911, -1.105, 1.723, -0.065, -0.010, -0.013
-16.356, -29.223, -28.790, 0.847, -1.190, 1.829, -0.066, -0.012, -0.015
-19.257, -25.212, -26.013, 0.950, -1.583, 2.314, -0.068, -0.014, -0.017
-22.352, -22.390, -22.659, 0.820, -1.616, 2.242, -0.069, -0.016, -0.019
-24.833, -20.355, -19.241, 0.888, -2.033, 2.705, -0.071, -0.018, -0.020
-27.761, -19.158, -15.791, 0.700, -1.982, 2.560, -0.073, -0.019, -0.022
-30.605, -16.717, -12.025, 0.576, -2.416, 3.084, -0.075, -0.020, -0.023
-33.582, -13.817, -8.940, 0.292, -2.292, 2.933, -0.077, -0.021, -0.023
-36.500, -10.264, -7.232, 0.100, -2.709, 3.519, -0.080, -0.022, -0.024
-39.548, -7.784, -4.175, -0.170, -2.918, 3.737, -0.083, -0.023, -0.024
-39.999, 0.382, -0.533, 0.210, -4.114, 3.585, -0.086, -0.023, -0.024
-39.999, 13.132, 3.087, -0.339, -1.851, 3.852, -0.089, -0.022, -0.024
-39.999, 32.521, 11.286, -0.482, -2.357, 4.501, -0.092, -0.020, -0.023
-37.844, 39.205, 18.436, 0.305, -2.120, 3.909, -0.094, -0.017, -0.022
-33.920, 39.205, 22.907, 1.244, -2.351, 3.862, -0.097, -0.014, -0.020
-27.652, 39.205, 29.671, 1.591, -2.306, 3.129, -0.099, -0.011, -0.018
-22.989, 39.205, 29.671, 1.505, -1.898, 1.992, -0.101, -0.008, -0.016
-18.467, 39.205, 29.671, 1.413, -1.667, 1.222, -0.102, -0.006, -0.014
-15.368, 39.205, 29.671, 1.312, -1.565, 0.659, -0.103, -0.003, -0.012
-12.719, 39.170, 29.671, 1.015, -1.213, 0.150, -0.105, 0.000, -0.009
-10.968, 33.522, 29.671, 0.716, -0.774, -0.137, -0.105, 0.003, -0.008
-10.137, 31.521, 29.671, 0.716, -0.551, -0.334, -0.106, 0.005, -0.005
-10.044, 33.238, 29.671, 0.620, -0.203, -0.414, -0.107, 0.007, -0.003
-10.792, 36.713, 29.671, 0.689, 0.091, -0.643, -0.108, 0.010, -0.001
-11.964, 39.087, 25.279, 0.581, 0.340, -0.807, -0.108, 0.013, 0.001
-13.537, 39.205, 19.158, 0.644, 0.612, -1.240, -0.109, 0.016, 0.002
-15.329, 39.105, 12.751, 0.531, 0.708, -1.445, -0.110, 0.018, 0.003
-17.347, 37.060, 6.752, 0.408, 0.978, -2.011, -0.112, 0.021, 0.004
-19.280, 35.061, 1.227, -0.381, 1.286, -2.112, -0.113, 0.024, 0.004
-20.784, 32.734, -3.649, 0.555, 0.589, -2.743, -0.115, 0.026, 0.004
-22.608, 30.873, -6.816, 0.071, 0.559, -2.756, -0.116, 0.028, 0.004
-25.175, 29.199, -8.583, -0.299, 0.543, -3.447, -0.118, 0.031, 0.003
-28.779, 26.966, -8.223, -0.521, 0.330, -3.376, -0.120, 0.032, 0.002
-32.960, 23.178, -6.153, -0.774, 0.137, -4.161, -0.122, 0.034, 0.002
-37.803, 18.085, -4.447, -0.814, -0.109, -4.006, -0.125, 0.036, 0.001
-39.999, 11.312, -3.987, -1.072, -0.323, -4.814, -0.128, 0.037, 0.001
-39.999, 0.976, -4.133, -1.147, -0.484, -5.089, -0.131, 0.037, 0.001
-39.999, -12.261, -2.938, -1.674, -0.694, -4.667, -0.134, 0.036, 0.001
-39.999, -25.406, -0.584, -2.353, -2.091, -4.638, -0.136, 0.035, 0.001
-39.265, -38.543, 3.703, -0.629, -0.162, -5.004, -0.140, 0.032, 0.001
-33.699, -39.265, 8.002, -0.705, -0.436, -4.610, -0.142, 0.029, 0.001
-28.279, -39.265, 12.125, -0.518, -0.484, -3.633, -0.144, 0.026, 0.002
-21.564, -39.265, 14.274, -0.450, -0.464, -3.038, -0.146, 0.024, 0.003
-15.715, -39.265, 15.966, -0.431, -0.440, -2.602, -0.147, 0.020, 0.004
-11.494, -39.265, 13.315, -0.272, -0.317, -1.694, -0.148, 0.017, 0.005
-8.177, -39.265, 9.022, -0.152, -0.186, -0.799, -0.149, 0.015, 0.006
-6.232, -29.892, 6.128, -0.134, -0.165, -0.366, -0.149, 0.012, 0.007
-4.615, -16.040, 4.145, -0.104, -0.139, -0.076, -0.149, 0.011, 0.007
-3.361, -5.641, 3.385, -0.166, -0.165, -0.014, -0.150, 0.010, 0.007
-2.512, -1.541, 3.227, -0.150, -0.151, -0.111, -0.150, 0.010, 0.007
-2.081, -2.806, 3.459, -0.179, -0.151, -0.273, -0.150, 0.010, 0.008
-1.546, -6.731, 3.719, -0.179, -0.156, -0.435, -0.150, 0.010, 0.008
-1.066, -11.025, 3.896, -0.126, -0.132, -0.464, -0.150, 0.009, 0.008
-0.540, -13.770, 3.409, -0.079, -0.087, -0.344, -0.150, 0.008, 0.008
-0.066, -13.544, 2.396, -0.058, -0.060, -0.229, -0.150, 0.007, 0.009
0.329, -10.622, 0.771, 0.151, 0.001, -0.045, -0.150, 0.006, 0.009
0.674, -6.471, -0.840, -0.700, 0.319, 0.088, -0.150, 0.005, 0.009
0.774, -1.917, -2.070, -0.457, 0.328, 0.170, -0.150, 0.005, 0.009
0.874, 1.750, -2.768, 0.237, 0.274, 0.162, -0.150, 0.005, 0.008
0.845, 3.491, -2.863, 0.245, 0.246, 0.112, -0.150, 0.006, 0.008
0.754, 3.198, -2.510, 0.282, 0.241, 0.041, -0.150, 0.006, 0.008
0.756, 1.982, -1.914, 0.235, 0.181, -0.024, -0.150, 0.006, 0.008
0.587, 0.755, -0.887, 0.249, 0.164, -0.065, -0.150, 0.006, 0.008
0.448, -0.596, 0.307, -0.116, -0.139, -0.072, -0.150, 0.006, 0.008
0.311, -0.846, 1.126, -0.131, -0.187, -0.068, -0.150, 0.006, 0.008
0.289, -0.525, 2.186, -0.067, -0.177, -0.037, -0.150, 0.006, 0.008
0.141, -0.607, 3.120, -0.038, -0.197, -0.031, -0.150, 0.006, 0.008
0.081, -0.666, 3.429, -0.002, -0.179, -0.024, -0.150, 0.006, 0.009
-0.056, -0.696, 3.397, 0.027, -0.142, -0.014, -0.150, 0.006, 0.009
-0.194, -0.485, 3.232, 0.038, -0.144, -0.007, -0.150, 0.006, 0.009
-0.230, -0.027, 2.920, 0.019, -0.109, 0.004, -0.150, 0.006, 0.009
-0.308, 0.403, 2.738, 0.000, -0.108, 0.008, -0.150, 0.006, 0.009
-0.376, 0.726, 3.139, -0.011, -0.084, 0.005, -0.150, 0.006, 0.010
-0.472, 0.292, 3.532, -0.028, -0.081, -0.007, -0.150, 0.006, 0.010
-0.655, -0.026, 3.256, -0.026, -0.057, -0.009, -0.150, 0.006, 0.010
-0.738, 0.407, 2.242, -0.001, -0.045, 0.006, -0.150, 0.006, 0.010
-0.719, 0.543, 0.874, 0.045, -0.061, 0.012, -0.150, 0.006, 0.010
-0.674, 1.108, -0.781, 0.352, -0.350, 0.015, -0.150, 0.006, 0.010
-0.695, 1.335, -1.323, 0.324, -0.339, 0.007, -0.150, 0.006, 0.010

-12.631, 2.844, 16.411, -0.185, -0.865, 0.347, -0.001, 0.000, 0.001
-13.484, 4.063, 20.205, -0.149, -0.877, 0.448, -0.002, 0.000, 0.002
-14.416, 6.063, 23.228, -0.091, -0.662, 0.438, -0.003, 0.001, 0.004
-15.066, 8.253, 24.796, -0.081, -0.574, 0.508, -0.004, 0.001, 0.006
-15.680, 10.973, 24.703, -0.062, -0.343, 0.437, -0.005, 0.002, 0.007
-16.189, 13.967, 23.875, -0.056, -0.204, 0.437, -0.006, 0.003, 0.009
-16.792, 16.241, 23.309, -0.041, -0.044, 0.334, -0.008, 0.005, 0.011
-17.077, 17.384, 23.351, -0.023, 0.098, 0.165, -0.009, 0.006, 0.013
-17.281, 17.541, 24.287, -0.001, 0.230, 0.018, -0.010, 0.007, 0.014
-17.777, 15.664, 25.562, 0.047, 0.418, -0.153, -0.011, 0.008, 0.016
-18.121, 12.820, 26.903, 0.086, 0.529, -0.274, -0.012, 0.009, 0.018
-18.714, 8.895, 28.343, 0.160, 0.784, -0.426, -0.014, 0.010, 0.020
-19.569, 6.098, 29.362, 0.225, 0.992, -0.471, -0.015, 0.010, 0.023
-20.779, 5.003, 29.246, 0.251, 1.091, -0.402, -0.017, 0.011, 0.025
-21.935, 6.610, 27.258, 0.313, 1.310, -0.362, -0.018, 0.011, 0.026
-23.302, 9.061, 23.129, 0.351, 1.717, -0.386, -0.020, 0.012, 0.028
-24.913, 10.489, 18.794, 0.309, 1.938, -0.436, -0.022, 0.012, 0.030
-26.065, 11.226, 13.930, 0.263, 1.895, -0.472, -0.024, 0.013, 0.031
-26.542, 11.787, 9.547, 0.274, 2.047, -0.557, -0.025, 0.014, 0.031
-27.012, 12.045, 6.410, 0.291, 2.452, -0.736, -0.027, 0.015, 0.032
-27.168, 11.611, 4.338, 0.211, 2.587, -0.868, -0.030, 0.016, 0.032
-27.464, 10.162, 3.545, 0.167, 2.386, -0.892, -0.031, 0.016, 0.033
-27.872, 8.549, 2.525, 0.156, 2.518, -0.996, -0.033, 0.017, 0.033
-28.368, 6.557, 1.478, 0.148, 3.109, -1.214, -0.036, 0.018, 0.033
-28.993, 4.435, 0.485, 0.046, 4.191, -1.285, -0.038, 0.018, 0.033
-29.410, 2.904, -0.803, 0.658, 1.294, -1.168, -0.040, 0.018, 0.033
-29.708, 1.870, -2.370, 0.685, 2.131, -1.323, -0.042, 0.018, 0.033
-30.043, 1.117, -3.321, 0.601, 2.027, -1.179, -0.044, 0.018, 0.033
-30.757, 0.630, -4.603, 0.655, 2.396, -1.329, -0.047, 0.018, 0.032
-31.364, 0.895, -6.123, 0.539, 2.214, -1.181, -0.049, 0.018, 0.032
-31.805, 1.370, -7.740, 0.516, 2.562, -1.353, -0.051, 0.019, 0.031
-32.037, -0.462, -9.211, -0.313, 2.320, -1.270, -0.053, 0.019, 0.031
-32.552, -2.647, -11.107, -0.322, 2.644, -1.498, -0.056, 0.018, 0.030
-32.180, -6.269, -13.932, -0.174, 2.381, -1.364, -0.058, 0.018, 0.029
-30.974, -10.570, -17.586, -0.071, 2.700, -1.515, -0.060, 0.017, 0.028
-29.840, -15.725, -20.623, 0.126, 2.685, -1.425, -0.063, 0.016, 0.026
-28.325, -16.451, -27.378, 0.231, 2.358, -1.090, -0.065, 0.015, 0.024
-25.699, -19.095, -34.247, 0.099, 2.262, -0.941, -0.066, 0.014, 0.022
-22.888, -16.828, -36.671, -0.367, 2.382, -0.919, -0.068, 0.012, 0.019
-18.566, -22.123, -42.103, -0.493, 2.186, -0.895, -0.070, 0.011, 0.016
-15.277, -24.925, -48.364, 0.123, 1.666, -0.595, -0.071, 0.009, 0.013
-10.822, -28.237, -48.799, 0.400, 1.528, -0.426, -0.072, 0.007, 0.009
-7.445, -29.784, -48.799, 0.272, 0.934, -0.111, -0.072, 0.005, 0.006
-5.858, -32.295, -48.799, 0.279, 0.443, 0.158, -0.073, 0.003, 0.003
-6.024, -33.245, -48.799, 0.449, -0.053, 0.519, -0.073, 0.000, -0.001
-6.865, -33.562, -48.416, 0.491, -0.541, 0.879, -0.074, -0.002, -0.005
-8.695, -32.328, -41.837, 0.471, -0.843, 1.094, -0.074, -0.005, -0.008
-11.002, -30.566, -36.184, 0.599, -1.145, 1.390, -0.075, -0.006, -0.010
-13.888, -29.223, -32.089, 0.872, -1.584, 1.863, -0.076, -0.009, -0.013
-16.650, -28.507, -27.426, 1.021, -1.850, 2.132, -0.077, -0.011, -0.015
-20.164, -26.709, -23.767, 1.027, -1.870, 2.113, -0.079, -0.013, -0.017
-23.390, -27.058, -18.277, 1.167, -2.349, 2.606, -0.080, -0.015, -0.018
-26.944, -27.235, -12.592, 1.010, -2.303, 2.532, -0.082, -0.017, -0.019
-31.115, -27.325, -6.800, 0.852, -2.845, 3.110, -0.085, -0.019, -0.020
-35.303, -25.486, 0.686, 1.687, -1.058, 3.065, -0.087, -0.021, -0.020
-39.293, -21.862, 7.082, 1.059, -2.397, 3.862, -0.090, -0.023, -0.019
-39.999, -16.554, 10.958, 0.886, -2.142, 3.781, -0.092, -0.024, -0.019
-39.999, -8.419, 14.779, 0.812, -2.382, 4.575, -0.096, -0.024, -0.018
-39.999, -0.575, 20.133, 0.690, -2.077, 4.300, -0.098, -0.025, -0.016
-39.999, 11.547, 23.852, 0.730, -2.228, 5.056, -0.101, -0.024, -0.015
-39.999, 30.288, 26.727, 0.661, -1.835, 4.608, -0.104, -0.022, -0.013
-39.959, 39.205, 23.834, 0.947, -1.870, 5.028, -0.107, -0.019, -0.011
-34.752, 39.205, 21.181, 1.293, -1.566, 4.021, -0.109, -0.016, -0.010
-28.986, 39.205, 21.852, 1.472, -1.736, 3.734, -0.112, -0.013, -0.008
-24.114, 39.205, 22.082, 1.081, -1.650, 2.829, -0.114, -0.010, -0.006
-20.263, 39.205, 21.849, 0.727, -1.356, 1.843, -0.115, -0.008, -0.005
-17.803, 39.205, 21.668, 0.704, -1.395, 1.522, -0.117, -0.004, -0.003
-15.514, 39.205, 22.940, 0.548, -1.127, 1.000, -0.118, -0.002, -0.001
-13.743, 39.205, 25.574, 0.551, -1.010, 0.723, -0.119, 0.001, 0.000
-12.637, 39.205, 28.203, 0.800, -0.989, 0.477, -0.120, 0.004, 0.003
-12.835, 39.205, 29.671, 0.985, -0.813, 0.055, -0.121, 0.007, 0.005
-12.762, 39.205, 29.671, 0.918, -0.526, -0.372, -0.122, 0.009, 0.007
-12.799, 39.205, 29.671, 0.809, -0.270, -0.805, -0.122, 0.012, 0.009
-13.359, 34.936, 29.671, 0.750, 0.015, -1.338, -0.123, 0.015, 0.011
-14.241, 30.136, 25.098, 0.620, 0.325, -1.686, -0.125, 0.017, 0.013
-15.582, 27.647, 17.836, 0.431, 0.514, -1.735, -0.126, 0.019, 0.014
-17.317, 26.967, 10.945, 0.330, 0.764, -2.191, -0.127, 0.021, 0.015
-19.728, 27.781, 5.405, 0.118, 0.840, -2.168, -0.128, 0.023, 0.016
-21.407, 28.512, -0.289, 2.945, -1.281, -2.743, -0.130, 0.025, 0.016
-23.167, 24.983, -5.551, 0.302, 0.447, -2.791, -0.131, 0.027, 0.016
-24.600, 19.388, -9.833, 0.016, 0.483, -3.518, -0.133, 0.029, 0.015
-25.446, 14.376, -12.397, -0.206, 0.320, -3.374, -0.135, 0.030, 0.014
-26.404, 10.950, -12.725, -0.367, 0.161, -3.980, -0.137, 0.031, 0.013
-27.771, 9.560, -9.916, -0.365, -0.083, -3.641, -0.139, 0.031, 0.012
-29.279, 10.954, -4.315, -0.371, -0.436, -4.191, -0.141, 0.032, 0.012
-31.489, 10.096, 1.797, -0.752, 0.340, -3.865, -0.143, 0.033, 0.012
-33.117, 6.652, 5.745, -0.714, 0.004, -4.559, -0.146, 0.033, 0.012
-33.834, -1.203, 7.920, -0.695, -0.051, -4.236, -0.148, 0.033, 0.013
-33.279, -9.399, 9.079, -0.885, -0.066, -4.885, -0.151, 0.033, 0.014
-31.242, -18.891, 10.091, -0.913, -0.070, -4.869, -0.153, 0.031, 0.014
-27.640, -25.571, 11.621, -0.858, -0.062, -4.158, -0.155, 0.030, 0.015
-24.082, -28.944, 12.467, -0.970, -0.038, -4.353, -0.157, 0.027, 0.016
-20.424, -30.686, 11.282, -0.866, 0.029, -3.542, -0.158, 0.025, 0.017
-16.768, -32.305, 8.717, -0.848, 0.097, -3.222, -0.160, 0.023, 0.017
-13.561, -34.977, 5.173, -0.744, 0.184, -3.274, -0.161, 0.021, 0.018
-10.499, -37.751, 1.361, 0.043, 0.373, -2.889, -0.162, 0.018, 0.018
-7.468, -38.027, -3.260, -0.846, -0.152, -2.165, -0.162, 0.015, 0.018
-4.372, -36.430, -6.808, -0.538, -0.176, -1.982, -0.163, 0.012, 0.017
-2.870, -36.583, -7.742, -0.395, -0.232, -1.392, -0.163, 0.010, 0.017
-1.539, -34.520, -6.725, -0.430, -0.358, -1.137, -0.163, 0.007, 0.016
-0.364, -30.553, -4.276, -0.395, -0.392, -0.632, -0.163, 0.005, 0.016
0.392, -24.207, -1.913, -0.570, 0.305, -0.326, -0.163, 0.003, 0.016
1.032, -17.252, -0.844, -0.721, 0.235, -0.038, -0.163, 0.002, 0.016
1.433, -10.758, -1.514, -0.526, 0.282, 0.129, -0.163, 0.001, 0.016
1.820, -5.477, -2.827, -0.352, 0.266, 0.184, -0.163, 0.000, 0.016
2.175, -2.042, -3.382, -0.428, 0.291, 0.203, -0.162, 0.000, 0.015
2.439, -0.516, -2.860, -0.437, 0.234, 0.126, -0.162, 0.000, 0.015
2.582, -1.167, -2.101, -0.495, 0.248, 0.060, -0.162, 0.000, 0.015
2.802, -2.749, -1.911, -0.462, 0.221, 0.002, -0.162, -0.000, 0.015
2.965, -3.681, -2.279, -0.548, 0.250, -0.002, -0.162, -0.000, 0.015
3.078, -3.895, -2.470, -0.489, 0.221, 0.025, -0.161, -0.001, 0.015
3.015, -3.595, -2.588, -0.535, 0.239, 0.073, -0.161, -0.001, 0.014
3.106, -2.740, -2.767, -0.453, 0.206, 0.110, -0.161, -0.001, 0.014
3.193, -1.448, -2.746, -0.514, 0.224, 0.169, -0.161, -0.001, 0.014
3.116, 0.327, -2.425, 0.252, 0.211, 0.206, -0.161, -0.001, 0.014
2.891, 1.709, -2.169, 0.202, 0.178, 0.191, -0.160, -0.001, 0.014
2.609, 2.541, -2.555, 0.210, 0.168, 0.180, -0.160, -0.001, 0.013
2.614, 4.259, -3.174, 0.242, 0.179, 0.193, -0.160, -0.001, 0.013
2.551, 5.085, -2.931, 0.223, 0.136, 0.136, -0.160, -0.000, 0.013

-11.300, 14.428, 4.155, -0.462, -1.072, 0.769, -0.001, 0.001, 0.000
-11.784, 14.657, 7.739, -0.420, -1.132, 0.632, -0.002, 0.002, 0.001
-12.249, 12.923, 11.873, -0.346, -1.001, 0.438, -0.002, 0.003, 0.002
-13.121, 9.916, 15.222, -0.353, -0.952, 0.341, -0.003, 0.004, 0.003
-13.866, 7.663, 17.945, -0.408, -0.986, 0.346, -0.004, 0.004, 0.004
-14.964, 6.395, 21.606, -0.378, -0.891, 0.367, -0.006, 0.005, 0.006
-16.023, 6.664, 26.441, -0.273, -0.689, 0.377, -0.007, 0.005, 0.007
-16.898, 8.519, 29.671, -0.211, -0.557, 0.435, -0.008, 0.006, 0.009
-17.918, 11.678, 29.671, -0.198, -0.429, 0.532, -0.009, 0.007, 0.012
-18.743, 16.187, 29.671, -0.190, -0.186, 0.530, -0.011, 0.008, 0.014
-19.369, 21.631, 29.671, -0.157, 0.073, 0.411, -0.012, 0.009, 0.016
-19.972, 25.743, 29.671, -0.154, 0.323, 0.268, -0.013, 0.011, 0.018
-21.194, 27.593, 29.671, -0.133, 0.635, 0.064, -0.015, 0.013, 0.020
-22.708, 29.677, 29.671, -0.100, 0.914, -0.183, -0.017, 0.015, 0.023
-24.651, 29.942, 29.671, -0.078, 1.092, -0.430, -0.018, 0.017, 0.024
-27.059, 28.230, 29.671, -0.080, 1.559, -0.796, -0.020, 0.020, 0.027
-29.466, 26.771, 29.671, -0.074, 1.674, -0.960, -0.022, 0.021, 0.029
-31.333, 25.208, 23.931, -0.121, 2.164, -1.342, -0.025, 0.023, 0.031
-33.518, 22.165, 17.335, -0.150, 2.126, -1.434, -0.027, 0.025, 0.032
-34.735, 19.570, 11.912, -0.193, 2.585, -1.849, -0.030, 0.027, 0.033
-36.020, 17.395, 6.546, -0.188, 2.486, -1.813, -0.032, 0.028, 0.033
-37.258, 15.761, 2.245, -0.330, 3.187, -2.213, -0.035, 0.029, 0.034
-38.141, 12.054, -2.099, 0.377, 2.001, -2.394, -0.038, 0.030, 0.034
-38.809, 7.448, -6.505, 0.273, 2.104, -2.265, -0.041, 0.031, 0.033
-39.190, 4.212, -10.263, 0.343, 2.177, -2.331, -0.043, 0.031, 0.033
-38.045, 1.211, -14.076, 0.372, 2.479, -2.666, -0.046, 0.031, 0.032
-36.461, -3.771, -18.451, -0.477, 2.477, -2.728, -0.049, 0.031, 0.030
-34.297, -8.299, -22.169, -0.386, 2.150, -2.420, -0.051, 0.030, 0.029
-31.535, -11.726, -24.608, -0.304, 2.314, -2.640, -0.054, 0.029, 0.027
-28.865, -14.636, -26.453, -0.085, 1.945, -2.225, -0.056, 0.028, 0.025
-25.809, -15.263, -27.880, 0.093, 1.825, -2.057, -0.057, 0.027, 0.023
-23.239, -16.336, -28.434, 0.262, 1.911, -2.125, -0.059, 0.026, 0.021
-21.445, -18.161, -31.028, 0.431, 1.778, -1.954, -0.061, 0.025, 0.019
-19.310, -19.484, -32.556, 0.428, 1.451, -1.564, -0.062, 0.024, 0.016
-18.711, -20.610, -34.703, 0.484, 1.469, -1.568, -0.064, 0.022, 0.014
-14.944, -21.233, -41.230, 0.140, 1.148, -1.270, -0.065, 0.021, 0.011
-11.998, -23.410, -45.321, 0.169, 0.987, -1.323, -0.066, 0.019, 0.008
-10.333, -28.043, -46.182, 0.444, 0.553, -1.045, -0.067, 0.017, 0.005
-8.623, -33.352, -44.829, 0.752, 0.230, -0.990, -0.067, 0.014, 0.001
-8.351, -39.265, -40.591, 0.908, -0.136, -0.676, -0.068, 0.012, -0.002
-8.433, -39.265, -33.428, 1.145, -0.500, -0.427, -0.069, 0.009, -0.005
-9.342, -39.265, -26.597, 0.979, -0.683, 0.006, -0.069, 0.006, -0.006
-11.247, -39.265, -21.273, 0.986, -0.961, 0.569, -0.070, 0.003, -0.008
-13.921, -39.265, -16.738, 0.786, -0.986, 1.096, -0.071, 0.000, -0.009
-17.394, -39.265, -13.682, 0.831, -1.237, 1.917, -0.072, -0.003, -0.010
-21.374, -39.265, -11.960, 0.807, -1.361, 2.501, -0.074, -0.006, -0.011
-24.852, -33.639, -10.640, 0.723, -1.332, 2.612, -0.075, -0.008, -0.012
-28.245, -26.165, -9.748, 0.787, -1.463, 2.909, -0.077, -0.010, -0.013
-31.462, -21.521, -8.558, 0.943, -1.816, 3.490, -0.080, -0.012, -0.013
-33.922, -18.353, -6.103, 0.895, -2.027, 3.651, -0.082, -0.013, -0.014
-36.504, -16.954, -2.254, 0.465, -2.180, 3.370, -0.085, -0.014, -0.014
-38.823, -16.007, 6.007, 0.747, -1.454, 3.526, -0.087, -0.015, -0.014
