ax,ay,az,gx,gy,gz
-1.025, -0.176, -1.543, -76.660, 288.879, -90.576
-0.840, -0.297, -1.422, -86.792, 260.315, -93.445
-0.696, -0.478, -1.214, -98.022, 234.070, -94.727
-0.563, -0.473, -0.945, -104.431, 211.243, -91.309
-0.464, -0.464, -0.720, -101.807, 192.322, -87.891
-0.381, -0.484, -0.608, -91.431, 178.711, -84.473
-0.331, -0.528, -0.613, -73.914, 168.396, -80.200
-0.248, -0.411, -0.850, -59.204, 160.034, -73.547
-0.225, -0.383, -1.050, -46.143, 147.461, -69.031
-0.083, -0.280, -1.204, -42.175, 132.202, -64.880
-0.078, -0.219, -1.257, -40.649, 112.854, -62.683
0.013, -0.146, -1.248, -54.626, 93.384, -61.401
0.049, -0.150, -1.164, -66.040, 71.838, -63.110
0.081, -0.197, -1.065, -70.984, 51.331, -64.636
0.089, -0.247, -0.913, -71.533, 31.738, -64.453
0.094, -0.319, -0.745, -68.848, 14.404, -63.965
0.105, -0.365, -0.603, -65.369, -0.183, -61.584
0.114, -0.341, -0.466, -62.866, -12.207, -57.800
0.111, -0.295, -0.339, -57.617, -22.705, -53.589
0.101, -0.234, -0.272, -52.734, -31.128, -50.354
0.127, -0.251, -0.285, -49.316, -38.208, -48.523
0.129, -0.233, -0.365, -51.941, -45.166, -46.143
0.107, -0.110, -0.621, -53.162, -53.711, -42.664
0.095, 0.083, -0.930, -51.575, -66.833, -41.260
0.062, 0.200, -1.199, -50.659, -86.121, -44.495
-0.020, 0.202, -1.398, -53.040, -111.023, -51.331
-0.139, 0.102, -1.539, -55.786, -139.832, -58.655
-0.227, -0.086, -1.683, -60.547, -171.570, -64.819
-0.384, -0.391, -1.868, -69.214, -205.566, -67.688
-0.594, -0.673, -2.097, -80.200, -242.004, -64.087
-0.812, -0.767, -2.389, -92.224, -282.410, -52.856
-1.249, -0.717, -2.734, -94.360, -328.613, -37.476
-1.868, -0.444, -3.099, -91.919, -381.226, -21.179
-2.635, -0.036, -3.214, -91.980, -442.993, -8.118
-3.502, 0.176, -2.311, -85.938, -515.869, -4.822
-4.000, 0.192, -0.573, -46.509, -586.670, -6.409
-4.000, 0.422, 1.368, -14.648, -632.874, -10.071
-4.000, 0.519, 3.663, -22.156, -649.658, -19.348
-4.000, 0.466, 4.000, -36.743, -628.601, -30.273
-3.252, 0.253, 4.000, -39.978, -560.181, -39.062
-2.449, -0.223, 4.000, -10.254, -452.454, -42.969
-1.758, -0.726, 4.000, 6.287, -331.787, -42.114
-1.408, -0.984, 4.000, -3.845, -236.450, -32.654
-1.177, -0.933, 3.715, -15.137, -179.199, -16.113
-1.050, -0.714, 3.281, -16.052, -152.466, -0.549
-0.999, -0.409, 3.436, -9.521, -135.437, 11.475
-0.872, -0.051, 3.361, 1.587, -112.122, 19.165
-0.783, 0.210, 2.929, 7.263, -83.313, 20.142
-0.717, 0.318, 2.424, 11.414, -60.120, 15.076
-0.663, 0.318, 1.967, 16.296, -44.556, 9.338
-0.625, 0.272, 1.630, 21.057, -35.950, 3.967
-0.574, 0.162, 1.474, 23.499, -32.532, -1.099
-0.550, 0.039, 1.481, 21.973, -30.884, -3.723
-0.548, -0.040, 1.630, 17.273, -28.015, -4.028
-0.554, 0.001, 1.829, 15.320, -22.583, -2.014
-0.550, 0.117, 1.844, 14.587, -12.207, -0.122
-0.558, 0.233, 1.678, 12.329, 0.061, -0.427
-0.554, 0.324, 1.443, 12.024, 10.132, -2.563
-0.550, 0.269, 1.241, 10.559, 16.724, -7.812
-0.547, 0.183, 1.089, 8.484, 20.569, -12.024
-0.554, 0.139, 0.966, 6.958, 22.766, -14.893
-0.548, 0.046, 0.874, 5.615, 23.560, -17.151
