ax,ay,az,dx,dy,dz,x,y,z
-10.257, -39.265, 18.240, -0.680, -0.372, -2.897, -0.147, 0.012, -0.023
-6.097, -39.265, 18.074, -0.634, -0.226, -2.679, -0.148, 0.009, -0.021
-3.371, -39.265, 14.231, -0.555, -0.024, -2.028, -0.148, 0.006, -0.020
-1.534, -39.193, 9.061, -0.401, 0.122, -1.257, -0.148, 0.003, -0.019
-0.346, -31.927, 4.719, -0.250, 0.207, -0.801, -0.148, 0.001, -0.019
0.421, -24.166, 2.486, 0.004, 0.276, -0.517, -0.148, -0.001, -0.019
1.031, -17.576, 1.567, 0.292, 0.301, -0.270, -0.148, -0.002, -0.019
1.364, -11.674, 0.650, 0.564, 0.243, -0.108, -0.148, -0.003, -0.019
1.936, -6.177, -0.417, -0.467, 0.635, -0.042, -0.148, -0.004, -0.019
2.278, -2.071, -1.616, -0.216, 0.595, -0.068, -0.148, -0.004, -0.019
2.591, -0.043, -2.776, -0.404, 0.580, -0.166, -0.148, -0.004, -0.019
2.827, -0.407, -3.460, -0.430, 0.492, -0.270, -0.147, -0.004, -0.019
3.016, -2.918, -3.532, -0.493, 0.518, -0.443, -0.147, -0.004, -0.019
3.111, -6.848, -3.546, -0.476, 0.429, -0.477, -0.147, -0.004, -0.020
3.220, -10.204, -3.525, -0.568, 0.449, -0.550, -0.147, -0.005, -0.020
3.266, -12.428, -2.989, -0.519, 0.370, -0.439, -0.146, -0.006, -0.020
3.228, -13.169, -2.022, -0.600, 0.395, -0.388, -0.146, -0.007, -0.020
3.052, -12.702, -1.357, -0.552, 0.358, -0.231, -0.146, -0.008, -0.020
2.812, -11.036, -1.321, -0.562, 0.395, -0.136, -0.146, -0.009, -0.020
2.656, -8.160, -1.884, -0.394, 0.329, -0.029, -0.146, -0.009, -0.021
2.631, -5.076, -2.642, -0.381, 0.360, 0.024, -0.145, -0.010, -0.021
2.646, -2.943, -3.295, -0.362, 0.312, 0.022, -0.145, -0.010, -0.021
2.537, -2.127, -3.744, -0.457, 0.332, -0.011, -0.145, -0.010, -0.021
2.572, -1.469, -3.464, -0.428, 0.264, -0.045, -0.145, -0.010, -0.022

-12.902, 2.093, 15.914, -0.485, -0.403, 0.248, -0.001, 0.000, 0.001
-13.467, 4.284, 19.415, -0.652, -0.380, 0.288, -0.002, 0.000, 0.002
-13.997, 6.080, 22.292, -0.613, -0.278, 0.274, -0.003, 0.001, 0.004
-14.984, 7.795, 23.386, -0.564, -0.118, 0.207, -0.004, 0.001, 0.006
-15.417, 8.802, 24.978, -0.572, 0.018, 0.135, -0.005, 0.002, 0.007
-15.928, 9.249, 25.304, -0.547, 0.191, 0.060, -0.006, 0.003, 0.009
-16.256, 8.857, 24.784, -0.535, 0.370, -0.049, -0.007, 0.003, 0.011
-16.663, 7.748, 24.313, -0.474, 0.479, -0.140, -0.008, 0.004, 0.013
-17.109, 6.513, 24.310, -0.486, 0.622, -0.222, -0.010, 0.004, 0.014
-17.649, 5.813, 24.661, -0.555, 0.861, -0.311, -0.011, 0.005, 0.016
-18.536, 5.275, 24.777, -0.532, 1.034, -0.361, -0.012, 0.005, 0.018
-19.517, 4.607, 23.362, -0.451, 1.084, -0.363, -0.014, 0.006, 0.020
-20.385, 3.789, 21.064, -0.412, 1.246, -0.401, -0.015, 0.006, 0.021
-21.052, 2.358, 18.889, -0.403, 1.560, -0.487, -0.017, 0.006, 0.023
-21.700, 0.701, 17.495, -0.321, 1.698, -0.501, -0.018, 0.006, 0.024
-22.500, -0.848, 16.468, -0.192, 1.630, -0.430, -0.020, 0.006, 0.025
-23.472, -2.397, 15.232, -0.109, 1.979, -0.434, -0.022, 0.006, 0.027
-24.379, -2.534, 13.770, 0.022, 2.131, -0.338, -0.024, 0.006, 0.028
-25.438, -1.027, 12.302, 0.139, 2.028, -0.187, -0.025, 0.006, 0.028
-26.695, 1.477, 10.320, 0.275, 2.169, -0.081, -0.027, 0.006, 0.029
-28.082, 4.679, 8.103, 0.437, 2.605, -0.005, -0.029, 0.006, 0.030
-29.229, 8.485, 5.306, 0.451, 2.803, 0.039, -0.032, 0.007, 0.030
-30.496, 12.217, 2.460, 0.242, 2.766, 0.020, -0.034, 0.007, 0.031
-31.692, 15.016, -0.609, 1.082, 1.089, -0.062, -0.036, 0.008, 0.031
-32.724, 15.901, -3.759, 0.510, 2.409, -0.242, -0.038, 0.010, 0.030
-33.291, 14.283, -6.895, 0.309, 2.583, -0.456, -0.041, 0.011, 0.030
-33.488, 11.993, -10.622, 0.174, 2.386, -0.577, -0.043, 0.012, 0.029
-32.847, 12.179, -15.027, 0.127, 2.744, -0.760, -0.046, 0.013, 0.028
-32.478, 15.447, -21.693, 0.030, 2.450, -0.758, -0.048, 0.013, 0.027
-30.558, 18.711, -26.601, -0.200, 2.385, -0.911, -0.050, 0.015, 0.025
-29.793, 20.061, -31.397, -0.398, 2.526, -1.334, -0.052, 0.016, 0.023
-27.629, 18.855, -35.834, -0.550, 2.320, -1.675, -0.054, 0.018, 0.020
-25.696, 17.756, -39.454, -0.609, 1.833, -1.785, -0.056, 0.019, 0.017
-23.494, 11.666, -44.451, -0.772, 1.766, -2.348, -0.058, 0.020, 0.014
-20.938, 5.797, -48.342, -0.728, 1.264, -2.309, -0.059, 0.020, 0.011
-17.870, 2.137, -48.799, -0.677, 1.027, -2.699, -0.061, 0.021, 0.007
-15.538, -2.903, -48.799, -1.131, 0.552, -2.451, -0.062, 0.020, 0.004
-13.276, -6.306, -48.799, -1.411, 0.220, -2.758, -0.063, 0.020, -0.000
-11.671, -8.091, -48.799, -1.331, -0.155, -2.393, -0.064, 0.020, -0.003
-10.875, -12.292, -48.156, -1.224, -0.488, -2.360, -0.065, 0.019, -0.007
-10.157, -20.537, -48.495, -0.945, -0.895, -2.606, -0.065, 0.017, -0.010
-10.435, -31.426, -48.799, -0.657, -1.222, -2.487, -0.066, 0.015, -0.014
-10.548, -38.239, -48.799, -0.632, -1.391, -1.945, -0.067, 0.012, -0.018
-12.461, -39.265, -46.894, -0.553, -1.945, -1.781, -0.068, 0.009, -0.021
-14.094, -39.265, -42.006, -0.500, -2.048, -1.181, -0.069, 0.007, -0.024
-17.182, -39.265, -31.939, -0.813, -2.651, -0.833, -0.070, 0.004, -0.027
-20.076, -39.265, -21.063, -0.845, -2.603, -0.229, -0.071, 0.001, -0.028
-23.272, -39.265, -11.077, -1.000, -3.153, 0.348, -0.073, -0.002, -0.029
-25.702, -39.265, -2.751, -1.288, -3.503, 0.927, -0.075, -0.005, -0.030
-28.225, -39.240, 7.799, -0.423, -2.594, 1.283, -0.077, -0.008, -0.029
-30.141, -36.718, 16.553, -0.425, -2.634, 1.698, -0.079, -0.010, -0.028
-30.881, -31.722, 26.013, -0.370, -2.872, 2.365, -0.081, -0.013, -0.026
-30.925, -24.886, 29.671, -0.066, -2.402, 2.486, -0.083, -0.014, -0.025
-30.438, -18.318, 29.671, 0.138, -2.468, 3.102, -0.086, -0.016, -0.022
-28.611, -14.705, 29.671, 0.208, -2.169, 3.308, -0.088, -0.017, -0.020
-27.657, -10.488, 29.671, 0.236, -1.600, 3.089, -0.090, -0.018, -0.018
-26.640, -6.117, 29.671, 0.254, -1.214, 3.216, -0.092, -0.018, -0.016
-25.876, -1.451, 29.671, 0.366, -0.895, 3.748, -0.094, -0.019, -0.014
-25.743, 4.372, 29.671, 0.566, -0.390, 3.854, -0.096, -0.018, -0.011
-25.667, 12.440, 29.671, 0.681, 0.103, 3.486, -0.098, -0.018, -0.009
-25.773, 21.203, 29.671, 0.912, 0.608, 3.893, -0.100, -0.016, -0.007
-25.739, 28.132, 29.671, 0.897, 0.938, 3.320, -0.101, -0.014, -0.005
-25.265, 34.344, 29.671, 0.995, 1.429, 3.492, -0.103, -0.012, -0.003
-22.755, 39.205, 21.692, 0.781, 1.516, 2.882, -0.105, -0.009, -0.001
-19.733, 39.205, 13.515, 0.668, 1.879, 2.851, -0.106, -0.006, 0.000
-18.064, 39.205, 6.804, 0.288, 1.803, 2.024, -0.108, -0.003, 0.001
-16.257, 39.205, 0.645, -1.228, 2.424, 1.388, -0.109, -0.001, 0.001
-15.562, 39.205, -4.779, 0.404, 1.732, 0.799, -0.110, 0.002, 0.000
-15.241, 38.858, -9.824, 0.019, 1.811, 0.118, -0.111, 0.005, -0.000
-14.735, 28.598, -14.228, -0.170, 1.600, -0.355, -0.112, 0.007, -0.001
-13.658, 19.249, -19.023, -0.234, 1.750, -0.755, -0.113, 0.009, -0.003
-12.836, 12.143, -24.268, -0.055, 1.478, -0.854, -0.114, 0.010, -0.004
-11.512, 7.543, -29.069, 0.289, 1.524, -1.028, -0.115, 0.011, -0.006
-9.955, 4.831, -34.399, 0.619, 1.198, -0.895, -0.116, 0.011, -0.009
-7.845, 4.806, -39.191, 0.965, 1.125, -0.940, -0.116, 0.011, -0.012
-6.629, 5.043, -41.359, 1.263, 0.840, -0.872, -0.117, 0.012, -0.015
-5.606, 6.522, -42.068, 1.285, 0.476, -0.722, -0.117, 0.012, -0.018
-4.529, 9.417, -42.837, 1.130, 0.201, -0.712, -0.118, 0.013, -0.020
-4.118, 12.131, -42.920, 0.866, -0.100, -0.868, -0.118, 0.014, -0.024
-4.984, 14.015, -41.548, 0.500, -0.440, -1.007, -0.118, 0.015, -0.027
-5.747, 14.452, -38.300, 0.203, -0.693, -1.056, -0.119, 0.016, -0.030
-6.996, 14.024, -33.928, 0.051, -0.975, -1.223, -0.119, 0.017, -0.032
-8.677, 13.817, -29.544, -0.025, -1.365, -1.546, -0.120, 0.018, -0.034
-10.429, 15.006, -25.885, -0.077, -1.591, -1.698, -0.121, 0.019, -0.037
-12.789, 17.071, -22.601, -0.085, -1.590, -1.656, -0.121, 0.020, -0.038
-15.740, 17.368, -18.950, -0.076, -1.972, -2.086, -0.123, 0.021, -0.040
-18.669, 16.892, -15.151, -0.090, -1.904, -2.063, -0.124, 0.022, -0.041
-21.816, 17.164, -9.937, -0.200, -2.335, -2.541, -0.126, 0.024, -0.042
-25.141, 15.474, -3.999, -0.232, -2.334, -2.470, -0.127, 0.025, -0.042
-27.336, 12.627, 2.889, -0.919, -2.003, -3.006, -0.129, 0.026, -0.042
-29.364, 8.649, 9.946, -0.939, -2.021, -2.847, -0.131, 0.026, -0.041
-30.054, 3.830, 16.967, -1.386, -2.337, -3.329, -0.134, 0.027, -0.040
-29.914, -3.491, 24.976, -1.233, -2.061, -3.001, -0.135, 0.027, -0.038
-28.912, -9.246, 29.558, -1.175, -2.186, -3.318, -0.138, 0.026, -0.036
-27.061, -14.803, 29.671, -0.895, -1.774, -2.843, -0.140, 0.025, -0.034
-24.245, -20.484, 29.671, -0.734, -1.783, -3.012, -0.142, 0.024, -0.032
-21.033, -26.614, 29.671, -0.327, -1.563, -2.786, -0.143, 0.021, -0.029
-17.863, -31.515, 29.671, -0.021, -1.178, -2.206, -0.145, 0.020, -0.027
-14.625, -33.440, 28.567, 0.085, -0.963, -1.869, -0.145, 0.017, -0.026
-12.169, -32.155, 26.726, 0.053, -0.859, -1.683, -0.147, 0.015, -0.023
-10.267, -27.795, 24.837, -0.074, -0.655, -1.281, -0.147, 0.012, -0.021
-8.852, -22.087, 22.595, -0.164, -0.418, -0.846, -0.148, 0.011, -0.020
-8.124, -16.876, 19.560, -0.228, -0.306, -0.730, -0.149, 0.010, -0.018
-7.552, -12.434, 14.964, -0.157, -0.153, -0.528, -0.149, 0.009, -0.017
-6.791, -9.563, 9.831, -0.090, -0.086, -0.529, -0.150, 0.008, -0.016
-6.049, -8.861, 5.239, -0.001, -0.043, -0.469, -0.150, 0.007, -0.016
-5.473, -9.646, 1.785, 0.165, 0.014, -0.474, -0.150, 0.007, -0.016
-4.845, -11.138, -0.578, -0.748, -0.611, -0.517, -0.151, 0.006, -0.016
-4.349, -12.632, -1.596, -0.443, -0.483, -0.457, -0.151, 0.005, -0.016
-4.063, -12.477, -0.846, -0.563, -0.561, -0.313, -0.151, 0.004, -0.016
-3.963, -9.971, 1.195, 0.246, -0.178, -0.198, -0.152, 0.003, -0.016
-3.879, -6.990, 3.629, 0.042, -0.315, -0.125, -0.152, 0.003, -0.016
-3.722, -5.448, 5.568, 0.020, -0.309, -0.093, -0.152, 0.002, -0.015
-3.705, -5.142, 6.569, 0.023, -0.251, -0.079, -0.153, 0.002, -0.015
-3.605, -4.088, 6.915, 0.026, -0.217, -0.058, -0.153, 0.002, -0.014
-3.445, -2.850, 7.127, 0.032, -0.203, -0.043, -0.153, 0.001, -0.014
-3.446, -2.293, 6.983, 0.012, -0.159, -0.046, -0.153, 0.001, -0.013
-3.300, -2.773, 6.274, -0.027, -0.100, -0.056, -0.154, 0.001, -0.013
-3.444, -3.026, 5.181, -0.055, -0.079, -0.061, -0.154, 0.001, -0.012

-15.128, -2.589, 13.844, -0.940, -0.472, 1.056, -0.001, -0.000, 0.001
-15.843, 0.755, 17.884, -0.778, -0.341, 1.043, -0.002, -0.000, 0.002
-16.642, 3.993, 20.605, -0.754, -0.247, 1.234, -0.003, 0.000, 0.004
-17.030, 6.367, 21.016, -0.558, -0.068, 1.091, -0.004, 0.000, 0.005
-17.209, 7.736, 20.073, -0.553, 0.102, 1.166, -0.006, 0.001, 0.007
-17.372, 9.324, 18.606, -0.480, 0.239, 0.969, -0.007, 0.002, 0.008
-17.577, 10.346, 17.920, -0.562, 0.418, 0.989, -0.008, 0.002, 0.009
-17.902, 11.210, 17.874, -0.527, 0.491, 0.768, -0.010, 0.003, 0.010
-18.048, 11.805, 17.795, -0.601, 0.696, 0.732, -0.011, 0.004, 0.012
-18.249, 12.967, 17.129, -0.510, 0.753, 0.533, -0.012, 0.005, 0.013
-18.480, 13.764, 16.168, -0.572, 1.000, 0.442, -0.014, 0.006, 0.014
-19.013, 13.987, 14.827, -0.546, 1.028, 0.238, -0.015, 0.007, 0.015
-19.511, 13.497, 13.466, -0.652, 1.304, 0.076, -0.016, 0.008, 0.016
-20.310, 11.847, 12.800, -0.589, 1.276, -0.101, -0.018, 0.009, 0.017
-21.022, 10.227, 12.675, -0.630, 1.561, -0.282, -0.019, 0.010, 0.018
-22.180, 9.047, 13.555, -0.604, 1.688, -0.413, -0.021, 0.010, 0.019
-23.616, 8.467, 13.875, -0.513, 1.630, -0.472, -0.023, 0.011, 0.020
-24.941, 7.813, 13.213, -0.474, 1.781, -0.561, -0.024, 0.011, 0.021
-26.267, 7.030, 12.136, -0.439, 2.183, -0.731, -0.026, 0.012, 0.022
-28.191, 5.791, 10.269, -0.338, 2.371, -0.819, -0.029, 0.013, 0.023
-30.018, 4.145, 7.832, -0.183, 2.281, -0.791, -0.031, 0.013, 0.023
-31.855, 2.543, 4.998, -0.033, 2.481, -0.817, -0.033, 0.013, 0.024
-33.395, 1.228, 0.983, 0.199, 3.639, -0.903, -0.035, 0.013, 0.024
-33.649, 1.417, -4.137, 0.667, 2.329, -0.829, -0.038, 0.013, 0.024
-33.285, 3.232, -8.784, 0.635, 2.248, -0.659, -0.040, 0.013, 0.023
-32.630, 6.306, -13.013, 0.732, 2.593, -0.668, -0.043, 0.014, 0.022
-31.620, 10.078, -16.596, 0.626, 2.300, -0.574, -0.045, 0.014, 0.021
-30.020, 14.093, -19.909, 0.586, 2.533, -0.692, -0.047, 0.016, 0.020
-28.484, 17.829, -22.213, 0.331, 2.172, -0.735, -0.049, 0.017, 0.018
-27.315, 21.269, -24.741, 0.113, 2.333, -1.039, -0.051, 0.018, 0.016
-26.573, 24.619, -27.514, -0.152, 1.956, -1.179, -0.053, 0.020, 0.014
-25.894, 26.276, -30.646, -0.472, 2.036, -1.709, -0.055, 0.022, 0.012
-25.438, 24.210, -32.534, -0.626, 1.623, -1.922, -0.057, 0.024, 0.010
-25.241, 19.193, -34.349, -0.818, 1.588, -2.605, -0.059, 0.025, 0.007
-24.295, 13.173, -35.062, -0.778, 1.181, -2.638, -0.060, 0.026, 0.005
-23.271, 7.262, -35.829, -0.786, 1.059, -3.212, -0.062, 0.027, 0.002
-21.742, 4.047, -36.768, -0.589, 0.702, -2.954, -0.064, 0.027, -0.000
-19.634, 2.923, -38.560, -0.554, 0.520, -3.362, -0.065, 0.027, -0.003
-17.583, 1.411, -40.148, -0.407, 0.217, -3.019, -0.066, 0.027, -0.006
-15.727, -2.182, -40.959, -1.216, -0.046, -3.447, -0.068, 0.027, -0.009
-14.453, -9.827, -39.933, -1.028, -0.303, -3.110, -0.069, 0.027, -0.012
-12.253, -20.215, -38.668, -0.958, -0.616, -3.457, -0.070, 0.025, -0.015
-10.535, -31.369, -38.231, -0.630, -0.754, -2.894, -0.070, 0.023, -0.017
-8.229, -39.265, -42.728, -0.509, -1.058, -2.902, -0.071, 0.020, -0.021
-6.522, -39.265, -47.702, -0.525, -1.314, -2.370, -0.072, 0.017, -0.025
-6.970, -39.265, -48.799, -0.594, -1.463, -1.463, -0.072, 0.015, -0.028
-8.997, -39.265, -48.649, -0.846, -2.052, -0.864, -0.073, 0.011, -0.032
-12.683, -39.265, -38.645, -0.841, -2.216, -0.073, -0.074, 0.009, -0.034
-17.365, -33.954, -26.889, -0.738, -2.542, 0.488, -0.075, 0.007, -0.036
-21.459, -25.089, -17.316, -0.600, -3.110, 0.941, -0.076, 0.005, -0.038
-24.483, -20.393, -9.579, -0.425, -3.330, 1.125, -0.078, 0.003, -0.038
-26.912, -20.602, -3.100, -0.517, -3.240, 1.065, -0.080, 0.001, -0.039
-29.571, -23.607, 3.952, -0.085, -2.648, 1.141, -0.082, 0.000, -0.039
-32.873, -28.474, 13.598, -0.430, -3.203, 1.457, -0.084, -0.002, -0.038
-34.934, -30.754, 25.683, -0.520, -3.231, 1.788, -0.087, -0.005, -0.036
-35.928, -30.846, 29.671, -0.406, -2.783, 1.957, -0.089, -0.007, -0.034
-33.720, -27.701, 29.671, -0.407, -2.893, 2.641, -0.092, -0.009, -0.031
-32.436, -22.464, 29.671, -0.370, -2.207, 2.720, -0.094, -0.010, -0.030
-29.491, -16.492, 29.671, -0.425, -1.901, 3.385, -0.097, -0.012, -0.027
-28.349, -9.606, 29.671, -0.173, -1.070, 3.264, -0.099, -0.013, -0.025
-27.915, -1.230, 29.671, 0.024, -0.490, 3.862, -0.101, -0.013, -0.023
-27.764, 6.099, 29.671, 0.230, 0.201, 3.508, -0.103, -0.012, -0.021
-28.792, 12.620, 29.671, 0.293, 0.894, 3.922, -0.105, -0.012, -0.019
-30.261, 18.020, 29.671, 0.259, 1.421, 3.820, -0.107, -0.010, -0.016
-31.140, 23.632, 25.960, 0.274, 1.593, 3.278, -0.109, -0.009, -0.014
-30.334, 33.540, 14.762, 0.299, 1.828, 3.142, -0.111, -0.007, -0.013
-27.016, 39.205, 4.736, 0.146, 2.312, 3.266, -0.114, -0.004, -0.013
-23.518, 39.205, -3.855, 0.789, 1.734, 2.795, -0.116, -0.000, -0.013
-19.604, 39.205, -11.123, 0.317, 1.647, 1.948, -0.117, 0.002, -0.014
-16.049, 39.205, -16.678, 0.161, 1.776, 1.608, -0.118, 0.005, -0.015
-12.552, 39.205, -20.108, 0.051, 1.445, 0.967, -0.119, 0.008, -0.016
-10.488, 38.620, -19.968, -0.003, 1.450, 0.589, -0.120, 0.011, -0.018
-9.305, 32.399, -17.986, -0.053, 1.147, 0.137, -0.120, 0.013, -0.019
-8.696, 26.838, -15.800, -0.077, 1.178, -0.176, -0.121, 0.015, -0.020
-8.344, 22.751, -14.869, -0.046, 0.985, -0.378, -0.122, 0.017, -0.021
-8.233, 20.075, -15.265, 0.045, 1.065, -0.624, -0.122, 0.018, -0.022
-8.353, 17.905, -16.863, 0.207, 0.915, -0.707, -0.123, 0.020, -0.024
-8.375, 16.240, -19.296, 0.463, 0.984, -0.951, -0.124, 0.021, -0.025
-8.106, 14.588, -21.348, 0.632, 0.821, -0.968, -0.124, 0.022, -0.026
-7.833, 13.241, -24.524, 0.953, 0.850, -1.210, -0.125, 0.023, -0.028
-7.082, 11.234, -28.890, 0.993, 0.675, -1.183, -0.125, 0.024, -0.030
-6.609, 9.368, -34.434, 1.204, 0.629, -1.433, -0.126, 0.025, -0.033
-6.237, 7.236, -39.359, 1.050, 0.394, -1.353, -0.126, 0.025, -0.035
-6.155, 4.500, -42.958, 1.014, 0.193, -1.603, -0.127, 0.025, -0.039
-6.695, 1.613, -46.125, 0.702, -0.095, -1.478, -0.127, 0.026, -0.042
-6.996, -0.867, -47.738, -0.320, -0.460, -1.700, -0.128, 0.026, -0.045
-7.973, -2.273, -47.623, -0.518, -0.773, -1.521, -0.128, 0.026, -0.049
-9.997, -2.874, -43.985, -0.769, -1.302, -1.703, -0.129, 0.025, -0.052
-12.261, -2.547, -39.110, -0.618, -1.520, -1.498, -0.130, 0.025, -0.055
-15.189, -2.180, -33.607, -0.546, -2.066, -1.679, -0.131, 0.025, -0.057
-18.468, 0.181, -28.780, 0.345, -2.100, -1.489, -0.132, 0.025, -0.059
-22.476, 2.759, -22.884, 0.468, -2.631, -1.721, -0.134, 0.025, -0.061
-26.321, 3.720, -15.954, 0.381, -2.557, -1.633, -0.135, 0.025, -0.062
-28.949, 3.802, -7.263, 0.166, -3.155, -1.978, -0.138, 0.026, -0.063
-30.329, 3.431, 2.997, -0.599, -2.621, -2.094, -0.140, 0.026, -0.063
-28.889, 1.928, 17.344, -1.028, -2.636, -1.924, -0.142, 0.026, -0.062
-26.511, 1.543, 29.594, -1.510, -2.891, -2.143, -0.144, 0.026, -0.060
-23.310, 2.137, 29.671, -1.186, -2.333, -1.834, -0.146, 0.026, -0.058
-20.440, 3.111, 29.671, -0.839, -2.234, -2.008, -0.147, 0.027, -0.056
-17.833, 1.689, 28.939, -0.270, -1.631, -1.824, -0.149, 0.027, -0.054
-16.959, -2.943, 20.084, 0.101, -1.537, -2.155, -0.150, 0.026, -0.052
-16.285, -7.905, 16.124, 0.326, -1.222, -1.966, -0.151, 0.026, -0.051
-15.462, -13.335, 15.930, 0.451, -1.273, -2.199, -0.152, 0.025, -0.050
-13.896, -15.818, 16.015, 0.268, -1.032, -1.853, -0.153, 0.024, -0.049
-12.272, -16.466, 14.220, -0.004, -1.040, -1.913, -0.154, 0.023, -0.047
-10.808, -16.346, 11.596, -0.279, -0.842, -1.543, -0.155, 0.022, -0.047
-10.099, -16.456, 9.638, -0.480, -0.908, -1.570, -0.156, 0.020, -0.046
-9.675, -17.060, 8.680, -0.383, -0.804, -1.252, -0.156, 0.019, -0.045
-9.333, -17.943, 9.063, -0.219, -0.922, -1.246, -0.157, 0.018, -0.045
-8.931, -19.202, 10.796, 0.026, -0.832, -0.962, -0.158, 0.017, -0.044
-8.308, -20.119, 13.694, 0.191, -0.923, -0.909, -0.158, 0.015, -0.043
-7.677, -19.991, 17.599, 0.227, -0.779, -0.635, -0.159, 0.014, -0.042
-6.941, -18.019, 20.581, 0.267, -0.776, -0.500, -0.160, 0.012, -0.040
-6.256, -14.902, 21.295, 0.218, -0.562, -0.276, -0.160, 0.011, -0.039
-5.643, -11.716, 19.882, 0.201, -0.472, -0.174, -0.160, 0.010, -0.037
-5.288, -9.114, 17.416, 0.129, -0.292, -0.082, -0.161, 0.010, -0.036
-4.972, -7.141, 14.300, 0.091, -0.212, -0.049, -0.161, 0.009, -0.035
-4.661, -6.503, 11.551, 0.048, -0.128, -0.037, -0.162, 0.008, -0.034
-4.634, -6.409, 9.165, -0.006, -0.066, -0.026, -0.162, 0.008, -0.033

-12.144, -3.912, 14.762, -0.516, -0.100, 0.435, -0.001, -0.000, 0.001
-12.773, -1.730, 17.969, -0.626, -0.044, 0.579, -0.002, -0.000, 0.002
-13.221, 1.743, 19.949, -0.587, 0.059, 0.572, -0.003, -0.000, 0.003
-13.521, 4.886, 20.563, -0.671, 0.204, 0.643, -0.004, 0.000, 0.005
-13.878, 6.279, 20.519, -0.657, 0.347, 0.570, -0.005, 0.001, 0.007
-14.414, 6.038, 20.945, -0.565, 0.429, 0.408, -0.006, 0.001, 0.008
-14.850, 4.692, 22.450, -0.618, 0.616, 0.353, -0.007, 0.001, 0.010
-15.449, 2.744, 24.485, -0.519, 0.681, 0.244, -0.008, 0.002, 0.011
-16.459, 1.345, 25.597, -0.480, 0.843, 0.213, -0.009, 0.002, 0.013
-17.750, 0.612, 24.780, -0.485, 1.159, 0.239, -0.010, 0.002, 0.015
-18.699, 1.638, 21.975, -0.395, 1.376, 0.267, -0.012, 0.002, 0.017
-19.551, 4.013, 18.472, -0.251, 1.393, 0.263, -0.013, 0.002, 0.018
-20.321, 6.212, 15.176, -0.173, 1.535, 0.247, -0.014, 0.002, 0.019
-20.711, 7.924, 12.309, -0.183, 1.871, 0.213, -0.016, 0.003, 0.020
-21.390, 9.143, 9.424, -0.246, 2.008, 0.114, -0.018, 0.004, 0.021
-21.771, 9.410, 7.017, -0.295, 1.903, -0.011, -0.019, 0.004, 0.021
-22.280, 8.544, 5.246, -0.421, 2.263, -0.164, -0.021, 0.005, 0.022
-22.764, 7.148, 3.956, -0.410, 2.119, -0.273, -0.022, 0.005, 0.022
-23.362, 5.390, 2.609, -0.440, 2.543, -0.424, -0.024, 0.006, 0.022
-23.850, 3.602, 0.892, -0.389, 2.727, -0.453, -0.026, 0.006, 0.022
-24.329, 2.450, -1.127, 0.100, 1.541, -0.552, -0.028, 0.006, 0.022
-24.662, 2.260, -3.316, 0.208, 1.744, -0.491, -0.029, 0.007, 0.022
-24.771, 2.531, -5.155, 0.401, 2.079, -0.536, -0.031, 0.007, 0.022
-24.680, 2.783, -6.946, 0.531, 2.151, -0.509, -0.033, 0.007, 0.021
-24.420, 3.833, -8.595, 0.526, 1.956, -0.413, -0.035, 0.007, 0.021
-24.205, 6.688, -10.523, 0.517, 1.994, -0.368, -0.036, 0.008, 0.020
-24.169, 10.549, -12.889, 0.508, 2.280, -0.398, -0.038, 0.008, 0.019
-24.166, 14.954, -15.926, 0.381, 2.298, -0.456, -0.040, 0.010, 0.018
-23.845, 18.956, -19.273, 0.167, 2.033, -0.544, -0.042, 0.011, 0.017
-23.827, 20.739, -22.515, -0.026, 1.991, -0.777, -0.043, 0.012, 0.015
-23.572, 20.599, -26.567, -0.186, 2.160, -1.193, -0.045, 0.014, 0.013
-22.637, 19.172, -30.385, -0.253, 2.038, -1.519, -0.047, 0.015, 0.011
-21.552, 16.379, -34.647, -0.177, 1.663, -1.626, -0.049, 0.016, 0.009
-20.178, 12.130, -38.165, -0.087, 1.476, -1.859, -0.050, 0.017, 0.006
-18.845, 7.971, -42.628, 0.002, 1.423, -2.266, -0.051, 0.018, 0.003
-17.342, 5.066, -46.507, 0.065, 1.148, -2.346, -0.053, 0.018, -0.001
-15.466, 7.895, -48.799, -0.027, 0.738, -2.092, -0.054, 0.019, -0.004
-13.561, 8.008, -48.799, -0.425, 0.447, -2.488, -0.055, 0.019, -0.008
-13.337, 3.578, -48.799, -0.687, -0.048, -2.381, -0.056, 0.020, -0.011
-13.794, -1.472, -48.799, -1.492, -0.557, -2.802, -0.057, 0.020, -0.015
-14.461, -8.773, -48.799, -1.121, -0.895, -2.530, -0.058, 0.019, -0.018
-14.442, -14.461, -47.600, -0.964, -1.392, -2.781, -0.059, 0.018, -0.022
-15.013, -20.167, -44.859, -0.714, -1.540, -2.347, -0.060, 0.017, -0.025
-15.572, -25.158, -43.168, -0.713, -2.044, -2.453, -0.061, 0.015, -0.029
-16.516, -32.947, -40.079, -0.624, -2.086, -1.997, -0.062, 0.013, -0.031
-18.047, -39.265, -35.765, -0.859, -2.635, -1.962, -0.064, 0.010, -0.034
-19.977, -39.265, -30.117, -0.968, -2.571, -1.322, -0.065, 0.007, -0.036
-23.220, -39.265, -23.558, -1.292, -3.124, -0.879, -0.067, 0.004, -0.038
